Provider,__target__,inp_n_claims,inp_total_money,inp_mean_money,inp_median_money,inp_n_diag_codes,inp_n_proc_codes,inp_mean_claim_days,inp_median_claim_days,inp_sum_deductible,inp_mean_physicians_per_claim,inp_n_unique_bene,inp_n_unique_physicians,inp_mean_los,inp_median_los,inp_total_los,outp_n_claims,outp_total_money,outp_mean_money,outp_median_money,outp_n_diag_codes,outp_n_proc_codes,outp_mean_claim_days,outp_median_claim_days,outp_sum_deductible,outp_mean_physicians_per_claim,outp_n_unique_bene,outp_n_unique_physicians,bene_renaldiseaseindicator_mean,bene_chroniccond_alzheimer_mean,bene_chroniccond_heartfailure_mean,bene_chroniccond_kidneydisease_mean,bene_chroniccond_cancer_mean,bene_chroniccond_obstrpulmonary_mean,bene_chroniccond_depression_mean,bene_chroniccond_diabetes_mean,bene_chroniccond_ischemicheart_mean,bene_chroniccond_osteoporasis_mean,bene_chroniccond_rheumatoidarthritis_mean,bene_chroniccond_stroke_mean,bene_age_approx_mean,bene_age_approx_median
PRV56358,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,240.0,60.0,60.0,8.0,0.0,0.0,0.0,0.0,1.25,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,76.3305954825462,69.42094455852157
PRV56360,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,25110.0,321.9230769230769,95.0,264.0,0.0,2.6666666666666665,0.0,50.0,1.0769230769230769,34.0,6.0,0.35294117647058826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.47743286226194,73.54140999315537
PRV56361,1,7.0,60476.0,8639.42857142857,11068.0,60.0,4.0,4.571428571428571,3.0,7476.0,1.5714285714285714,6.0,4.0,4.571428571428571,3.0,32.0,107.0,52760.0,493.0841121495327,90.0,336.0,0.0,2.0373831775700935,0.0,210.0,1.158878504672897,49.0,17.0,0.17647058823529413,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.23548200936774,74.59548254620123
PRV56362,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,13500.0,225.0,60.0,181.0,0.0,0.6333333333333333,0.0,290.0,1.3666666666666667,51.0,18.0,0.17647058823529413,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.77419441424756,76.17522245037645
PRV56363,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,10700.0,563.1578947368421,90.0,46.0,0.0,2.5789473684210527,0.0,280.0,1.0,8.0,2.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,71.64305270362766,70.55030800821356
PRV56364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,31600.0,400.0,90.0,201.0,0.0,1.6962025316455696,0.0,320.0,1.0,28.0,1.0,0.17857142857142858,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,77.12486555197027,76.02190280629705
PRV56366,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1880.0,208.88888888888889,50.0,22.0,0.0,0.0,0.0,0.0,1.1111111111111112,8.0,2.0,0.375,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,71.43874058863791,73.4551676933607
PRV56367,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,10550.0,234.44444444444446,80.0,136.0,0.0,1.4444444444444444,0.0,0.0,1.0,14.0,4.0,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,73.77784296470129,72.79808350444901
PRV56368,0,1.0,5068.0,5068.0,5068.0,8.0,0.0,4.0,4.0,1068.0,1.0,1.0,1.0,4.0,4.0,4.0,33.0,5090.0,154.24242424242425,80.0,89.0,0.0,1.303030303030303,0.0,40.0,1.5151515151515151,12.0,6.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,70.83299110198494,71.96714579055441
PRV56369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,80.0,80.0,6.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,56.81587953456537,56.81587953456537
PRV56370,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1620.0,180.0,100.0,25.0,0.0,0.5555555555555556,0.0,0.0,1.4444444444444444,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,60.62149212867899,67.1047227926078
PRV56373,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,84.75290896646133,84.75290896646133
PRV56374,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,7960.0,318.4,120.0,67.0,0.0,3.36,0.0,390.0,1.12,11.0,6.0,0.18181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,72.93460270051645,73.89733059548254
PRV56375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,15610.0,289.0740740740741,80.0,162.0,1.0,1.6111111111111112,0.0,390.0,1.1851851851851851,29.0,4.0,0.1724137931034483,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.76898203875474,74.23956194387407
PRV56376,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10850.0,542.5,150.0,66.0,0.0,1.0,0.0,70.0,1.1,10.0,6.0,0.1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,71.11430527036276,73.58521560574948
PRV56377,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,60.0,60.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,65.51403148528405,65.51403148528405
PRV56378,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,4480.0,144.51612903225808,60.0,86.0,0.0,1.2580645161290323,0.0,0.0,1.0,19.0,1.0,0.15789473684210525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,75.04665153643863,75.66872005475702
PRV56379,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,16580.0,312.8301886792453,70.0,178.0,0.0,0.7169811320754716,0.0,60.0,1.0566037735849056,26.0,11.0,0.23076923076923078,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.48201969146527,72.76659822039699
PRV56380,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,6040.0,287.6190476190476,100.0,50.0,0.0,1.0476190476190477,0.0,0.0,1.1428571428571428,10.0,3.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,67.07597535934292,70.74058863791923
PRV56381,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4720.0,590.0,145.0,13.0,0.0,7.5,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,82.10266940451746,82.10266940451746
PRV56384,0,2.0,20136.0,10068.0,10068.0,16.0,0.0,8.0,8.0,2136.0,1.0,2.0,1.0,8.0,8.0,16.0,47.0,11800.0,251.06382978723406,80.0,124.0,0.0,1.2127659574468086,0.0,10.0,1.2765957446808511,23.0,8.0,0.043478260869565216,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,75.47742761063,73.86447638603696
PRV56385,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2870.0,130.45454545454547,45.0,64.0,0.0,0.9090909090909091,0.0,100.0,1.0,11.0,2.0,0.18181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,74.41826893161596,74.84462696783025
PRV56387,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,90.0,90.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,77.58795345653662,77.58795345653662
PRV56388,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5300.0,757.1428571428571,500.0,17.0,0.0,2.4285714285714284,0.0,0.0,1.4285714285714286,6.0,5.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.13506730549852,69.59069130732375
PRV56389,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6720.0,448.0,100.0,38.0,0.0,4.0,0.0,200.0,1.2,13.0,2.0,0.15384615384615385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,76.51282051282051,80.47912388774812
PRV56390,0,2.0,42136.0,21068.0,21068.0,20.0,1.0,15.5,15.5,2136.0,1.5,2.0,2.0,15.5,15.5,31.0,3.0,300.0,100.0,80.0,14.0,0.0,0.6666666666666666,0.0,80.0,1.6666666666666667,3.0,3.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62.629979466119096,68.04928131416838
PRV56391,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,150.0,75.0,75.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70.48186173853524,70.48186173853524
PRV56392,1,6.0,44408.0,7401.333333333333,7068.0,58.0,4.0,9.5,4.0,6408.0,1.6666666666666667,2.0,2.0,9.5,4.0,57.0,14.0,3910.0,279.2857142857143,200.0,37.0,0.0,0.7857142857142857,0.0,50.0,1.2142857142857142,9.0,5.0,0.4,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.01232032854209,67.70294318959617
PRV56393,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2580.0,258.0,200.0,35.0,0.0,2.1,0.0,0.0,1.0,8.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76.91786447638603,75.97535934291582
PRV56394,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,15920.0,497.5,70.0,88.0,0.0,2.96875,0.0,0.0,1.0,14.0,5.0,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.79329226557152,71.56741957563312
PRV56395,0,7.0,114476.0,16353.714285714286,12068.0,69.0,4.0,5.0,6.0,7476.0,1.1428571428571428,7.0,2.0,5.0,6.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,69.04937909455363,69.75496235455168
PRV56396,1,32.0,301040.0,9407.5,7568.0,295.0,22.0,6.625,4.5,32040.0,1.34375,24.0,2.0,6.625,4.5,212.0,51.0,20610.0,404.11764705882354,100.0,150.0,0.0,1.607843137254902,0.0,230.0,1.3725490196078431,48.0,29.0,0.2112676056338028,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.96346318843933,74.34360027378509
PRV56397,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,9680.0,205.95744680851064,80.0,135.0,0.0,1.3617021276595744,0.0,80.0,1.1702127659574468,43.0,20.0,0.18604651162790697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.51016347516037,71.53730321697468
PRV56398,0,1.0,5068.0,5068.0,5068.0,10.0,0.0,6.0,6.0,1068.0,1.0,1.0,1.0,6.0,6.0,6.0,18.0,2030.0,112.77777777777777,55.0,42.0,0.0,0.0,0.0,0.0,1.1666666666666667,18.0,11.0,0.05263157894736842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.19445945459131,77.13073237508556
PRV56400,1,3.0,52204.0,17401.333333333332,18068.0,23.0,2.0,9.0,2.0,3204.0,1.6666666666666667,3.0,2.0,9.0,2.0,27.0,6.0,800.0,133.33333333333334,65.0,11.0,0.0,0.3333333333333333,0.0,0.0,1.5,6.0,5.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,74.44520495855198,73.82340862422998
PRV56401,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,27820.0,194.54545454545453,70.0,398.0,0.0,0.5034965034965035,0.0,430.0,1.0,39.0,1.0,0.07692307692307693,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.40723775426034,71.41957563312799
PRV56403,1,10.0,76612.0,7661.2,6068.0,83.0,5.0,3.6,2.0,9612.0,1.6,8.0,4.0,3.6,2.0,36.0,24.0,11940.0,497.5,80.0,54.0,0.0,0.08333333333333333,0.0,280.0,1.0416666666666667,23.0,5.0,0.0967741935483871,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.09087898257933,71.46885694729637
PRV56404,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,132840.0,365.9504132231405,80.0,993.0,0.0,1.6253443526170799,0.0,1180.0,1.1763085399449036,143.0,39.0,0.1258741258741259,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.97336339225457,70.79534565366187
PRV56405,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,24350.0,405.8333333333333,75.0,176.0,0.0,0.9666666666666667,0.0,260.0,1.2,53.0,21.0,0.1320754716981132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.13738328619581,71.34565366187543
PRV56406,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,45640.0,227.06467661691542,80.0,556.0,0.0,0.8507462686567164,0.0,870.0,1.064676616915423,72.0,7.0,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.3850863183512,74.27515400410678
PRV56407,0,5.0,38340.0,7668.0,10068.0,49.0,6.0,6.2,7.0,5340.0,1.6,5.0,5.0,6.2,7.0,31.0,35.0,6600.0,188.57142857142858,70.0,93.0,0.0,1.457142857142857,0.0,100.0,1.1714285714285715,35.0,16.0,0.1794871794871795,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.30520016146299,71.20328542094455
PRV56408,0,3.0,66204.0,22068.0,7068.0,25.0,4.0,17.0,12.0,3204.0,1.3333333333333333,3.0,2.0,17.0,12.0,51.0,65.0,16920.0,260.3076923076923,70.0,202.0,0.0,1.0461538461538462,0.0,350.0,1.3384615384615384,23.0,13.0,0.16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.12125941136208,74.79260780287474
PRV56410,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,93560.0,267.3142857142857,80.0,974.0,0.0,1.1914285714285715,0.0,1030.0,1.1514285714285715,172.0,19.0,0.1569767441860465,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.80623338586187,73.46201232032854
PRV56411,0,4.0,102272.0,25568.0,8568.0,37.0,6.0,2.25,2.0,4272.0,1.5,4.0,2.0,2.25,2.0,9.0,71.0,12950.0,182.3943661971831,70.0,221.0,0.0,1.732394366197183,0.0,300.0,1.1126760563380282,34.0,14.0,0.08571428571428572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,68.18500048890193,69.20191649555099
PRV56412,0,9.0,96612.0,10734.666666666666,8068.0,91.0,6.0,5.777777777777778,5.0,9612.0,1.2222222222222223,8.0,1.0,5.777777777777778,5.0,52.0,103.0,24610.0,238.93203883495147,60.0,304.0,0.0,1.1650485436893203,0.0,250.0,1.087378640776699,72.0,10.0,0.16883116883116883,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,69.93807834875597,72.32306639288159
PRV56413,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8680.0,723.3333333333334,145.0,28.0,0.0,2.75,0.0,30.0,1.0,12.0,4.0,0.08333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,71.04243668720055,70.19438740588637
PRV56414,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,6100.0,225.92592592592592,90.0,68.0,0.0,0.14814814814814814,0.0,200.0,1.4444444444444444,26.0,24.0,0.23076923076923078,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,69.16421839625126,72.10540725530458
PRV56415,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,16200.0,395.1219512195122,100.0,110.0,0.0,0.9512195121951219,0.0,210.0,1.170731707317073,41.0,20.0,0.1951219512195122,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.39263117477171,73.52772073921972
PRV56416,1,214.0,2560262.0,11963.841121495327,9068.0,1952.0,174.0,6.411214953271028,4.0,223212.0,1.808411214953271,189.0,12.0,6.411214953271028,4.0,1372.0,1378.0,411570.0,298.6719883889695,80.0,3803.0,0.0,1.478955007256894,0.0,3750.0,1.4484760522496372,613.0,43.0,0.16115107913669063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.44198957056122,71.02258726899385
PRV56417,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,20440.0,171.76470588235293,70.0,359.0,0.0,0.8319327731092437,0.0,210.0,1.2016806722689075,44.0,13.0,0.11363636363636363,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.31348391512662,70.07802874743327
PRV56418,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,9790.0,337.58620689655174,90.0,86.0,0.0,0.4827586206896552,0.0,0.0,1.3448275862068966,27.0,14.0,0.14814814814814814,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,69.09159124901767,70.09445585215606
PRV56421,1,46.0,532924.0,11585.304347826086,8034.0,392.0,37.0,5.913043478260869,3.5,45924.0,1.0,39.0,1.0,5.913043478260869,3.5,272.0,87.0,23880.0,274.48275862068965,90.0,261.0,0.0,0.8505747126436781,0.0,130.0,1.3218390804597702,65.0,43.0,0.19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.88815879534565,70.31622176591375
PRV56423,0,2.0,16136.0,8068.0,8068.0,19.0,2.0,1.5,1.5,2136.0,1.5,2.0,2.0,1.5,1.5,3.0,10.0,1490.0,149.0,55.0,25.0,0.0,0.1,0.0,0.0,1.0,8.0,8.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,78.48651608487337,80.5886379192334
PRV56425,1,8.0,52544.0,6568.0,4568.0,77.0,4.0,6.0,5.0,8544.0,1.75,8.0,7.0,6.0,5.0,48.0,373.0,92620.0,248.31099195710456,70.0,1029.0,0.0,1.3190348525469169,0.0,1170.0,1.292225201072386,135.0,51.0,0.18115942028985507,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,67.60348778382883,69.56605065023956
PRV56426,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,128470.0,294.6559633027523,90.0,1249.0,0.0,1.385321100917431,0.0,1240.0,1.4243119266055047,262.0,51.0,0.1946564885496183,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.59084805450621,73.347022587269
PRV56427,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,10480.0,455.6521739130435,100.0,74.0,0.0,1.0,0.0,20.0,1.0869565217391304,20.0,13.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.67118412046543,72.51060917180013
PRV56428,1,8.0,107544.0,13443.0,12068.0,66.0,4.0,5.375,4.5,8544.0,1.625,8.0,5.0,5.375,4.5,43.0,303.0,74580.0,246.13861386138615,70.0,898.0,0.0,1.3696369636963697,0.0,650.0,1.155115511551155,149.0,15.0,0.18543046357615894,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.36530816686384,73.84531143052703
PRV56430,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,11220.0,295.2631578947368,85.0,112.0,0.0,2.736842105263158,0.0,90.0,1.3157894736842106,36.0,13.0,0.19444444444444445,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.84706061297437,76.39014373716633
PRV56432,0,6.0,53340.0,8890.0,6034.0,53.0,5.0,4.166666666666667,2.0,5340.0,1.6666666666666667,5.0,4.0,4.166666666666667,2.0,25.0,19.0,6080.0,320.0,90.0,46.0,0.0,1.1578947368421053,0.0,0.0,1.4210526315789473,15.0,11.0,0.2777777777777778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.57677389915584,71.76317590691308
PRV56433,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,39970.0,330.3305785123967,70.0,352.0,0.0,1.6694214876033058,0.0,460.0,1.3140495867768596,114.0,71.0,0.18421052631578946,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.13086446437791,73.82614647501711
PRV56435,1,4.0,34272.0,8568.0,7568.0,37.0,3.0,5.5,6.0,4272.0,1.75,4.0,3.0,5.5,6.0,22.0,256.0,70650.0,275.9765625,90.0,740.0,0.0,1.25390625,0.0,620.0,1.53515625,112.0,47.0,0.1826086956521739,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.67095795018301,74.03422313483915
PRV56437,1,39.0,326784.0,8379.076923076924,8068.0,360.0,27.0,5.564102564102564,3.0,40584.0,1.4871794871794872,32.0,4.0,5.564102564102564,3.0,217.0,680.0,184810.0,271.77941176470586,80.0,1867.0,0.0,1.5338235294117648,0.0,1710.0,1.2058823529411764,317.0,5.0,0.19148936170212766,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.67655912904722,72.33127994524298
PRV56438,1,64.0,865216.0,13519.0,7068.0,584.0,51.0,5.890625,4.0,66216.0,1.453125,60.0,17.0,5.890625,4.0,377.0,69.0,28360.0,411.0144927536232,100.0,222.0,0.0,2.4347826086956523,0.0,60.0,1.4202898550724639,67.0,43.0,0.18253968253968253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.73958910509218,74.57905544147845
PRV56439,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,136530.0,308.1941309255079,80.0,1281.0,0.0,1.670428893905192,0.0,1570.0,1.437923250564334,237.0,40.0,0.16033755274261605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.82373497142297,74.24777549623545
PRV56440,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,29260.0,328.76404494382024,80.0,247.0,0.0,0.7191011235955056,0.0,110.0,1.1685393258426966,72.0,16.0,0.2222222222222222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.60019773366795,74.3668720054757
PRV56441,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,4120.0,117.71428571428571,60.0,98.0,0.0,1.6,0.0,140.0,1.3142857142857143,34.0,26.0,0.17647058823529413,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.06892941981721,74.79123887748118
PRV56442,1,81.0,969304.0,11966.716049382716,9068.0,735.0,62.0,5.703703703703703,4.0,83304.0,1.691358024691358,74.0,48.0,5.703703703703703,4.0,462.0,1249.0,352000.0,281.8254603682946,80.0,3524.0,0.0,1.4971977582065652,0.0,3850.0,1.5380304243394716,558.0,51.0,0.19312602291325695,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.09854246413292,71.1731690622861
PRV56444,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1317.0,387830.0,294.4798785117692,80.0,3777.0,0.0,1.569476082004556,0.0,4690.0,1.2968868640850417,790.0,249.0,0.16329113924050634,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.34161966400679,72.24777549623545
